,latitude,longitude,PRIX_m2,date_mutation,valeur_fonciere,SURF
1321,41.926237,8.736786,1792.573623559539,2017-04-04,140000.0,78.1
1322,41.95074,8.783224,2157.303370786517,2017-04-06,192000.0,89.0
1323,41.940164,8.756899,3105.590062111801,2017-03-20,160000.0,51.52
1324,41.85573,9.401143,4829.493087557604,2017-03-29,419200.0,86.8
1325,41.910209,8.702319,4178.571428571428,2017-03-21,117000.0,28.0
1326,41.929631,8.735246,2177.650429799427,2017-03-20,190000.0,87.25
1327,41.654563,9.19282,20.0,2017-03-31,1100.0,55.0
1328,41.749347,9.172006,527.4583333333334,2017-03-27,37977.0,72.0
1329,41.749276,9.17192,831.9167579408544,2017-03-27,37977.0,45.65
1330,41.56397,9.320609,3817.522427944264,2017-03-31,200000.0,52.39
1331,41.385784,9.181475,132.183908045977,2017-04-03,115000.0,870.0
1332,41.936791,8.739021,2717.391304347826,2017-03-23,250000.0,92.0
1333,41.910069,8.719541,8333.333333333334,2017-03-23,250000.0,30.0
1334,41.929263,8.736595,2441.176470588235,2017-03-31,166000.0,68.0
1335,41.669008,8.898783,4562.295081967213,2017-04-06,278300.0,61.0
1336,41.707438,8.792824,5393.385318634042,2017-04-06,401160.0,74.38
1337,41.717945,8.918423,1500.0,2017-04-11,120000.0,80.0
1338,41.567434,9.215055,80.0,2017-04-04,80000.0,1000.0
1339,41.671659,8.899565,2389.2919689767327,2017-04-10,191000.0,79.94
1340,41.909004,8.675642,4333.333333333333,2017-04-11,260000.0,60.0
1341,41.38676,9.182932,2089.5522388059703,2017-04-10,140000.0,67.0
1342,41.400686,9.212377,8408.148148148148,2017-03-31,454040.0,54.0
1343,41.40075,9.212332,4324.190476190476,2017-03-31,454040.0,105.0
1344,41.40075,9.212332,4324.190476190476,2017-03-31,454040.0,105.0
1345,41.922411,8.738225,2450.9803921568628,2017-04-06,125000.0,51.0
1346,41.888175,8.798801,596.7351874244256,2017-04-06,987000.0,1654.0
1347,41.482088,9.05648,67.6459219172787,2017-04-07,350000.0,5174.0
1348,41.408763,9.184686,5878.354430379747,2017-03-31,464390.0,79.0
1349,41.408354,9.184608,3745.08064516129,2017-03-31,464390.0,124.0
1350,41.408354,9.184608,3745.08064516129,2017-03-31,464390.0,124.0
1351,41.936213,8.744928,1028.571428571429,2017-03-27,72000.0,70.0
1352,41.952622,8.78966,4235.583370585606,2017-03-27,94750.0,22.37
1353,,,19.78609625668449,2017-04-12,37000.0,1870.0
1354,,,19.8019801980198,2017-04-12,8000.0,404.0
1355,41.621644,8.972311,2250.3214744963566,2017-03-31,105000.0,46.66
1356,41.539674,8.853486,127.3469387755102,2017-04-05,18720.0,147.0
1357,41.93166,8.757892,2837.589717910199,2017-03-28,170000.0,59.91
1358,,,77.58620689655173,2017-03-27,4500.0,58.0
1359,41.915504,8.7261,2611.1111111111118,2017-04-12,235000.0,90.0
1360,41.921916,8.737584,3275.109170305677,2017-03-28,270000.0,82.44
1361,41.952389,8.789999,3925.7673090649537,2017-03-27,110000.0,28.02
1362,41.615916,9.290439,6375.0,2017-03-27,765000.0,120.0
1363,41.918054,8.729189,3133.0105383081745,2017-03-27,110000.0,35.11
1364,41.944675,8.752134,3720.9302325581393,2017-04-11,160000.0,43.0
1365,41.924982,8.736285,1276.8514345801414,2017-01-26,85000.0,66.57
1366,41.924982,8.736285,1276.8514345801414,2017-01-26,85000.0,66.57
1367,41.911678,8.690748,18518.51851851852,2017-04-11,380000.0,20.52
1368,41.911678,8.690748,2906.9767441860467,2017-04-11,380000.0,130.72
1369,41.698008,9.344417,3186.046511627907,2017-04-13,137000.0,43.0
1370,41.984099,8.732681,48.04974561899378,2017-04-12,85000.0,1769.0
1371,41.952389,8.789999,3668.7898089171977,2017-04-10,144000.0,39.25
1372,41.933296,8.791573,3467.2051009564298,2017-04-13,163132.0,47.05
1373,,,4265.95744680851,2017-04-12,320800.0,75.2
1374,41.819388,8.784092,8125.0,2017-04-14,390000.0,48.0
1375,41.819482,8.784187,2600.0,2017-04-14,390000.0,150.0
1376,41.819482,8.784187,2600.0,2017-04-14,390000.0,150.0
1377,41.970776,8.765031,20183.104452767373,2017-04-04,485000.0,24.03
1378,41.970776,8.765031,3391.608391608392,2017-04-04,485000.0,143.0
1379,41.985207,8.80085,1745.2173913043478,2017-04-05,240840.0,138.0
1380,41.386919,9.157803,2444.4444444444443,2017-04-12,110000.0,45.0
1381,41.69285,9.382317,2931.395348837209,2017-04-11,126050.0,43.0
1382,41.540552,9.199758,85.0,2017-04-12,124185.0,1461.0
1383,41.58743,9.283381,4107.142857142857,2017-04-19,115000.0,28.0
1384,41.885816,8.811571,3393.75,2017-03-31,108600.0,32.0
1385,41.875336,8.97723,143.88489208633092,2017-04-03,20000.0,139.0
1386,41.87346,8.983758,220.0,2017-04-03,16500.0,75.0
1387,41.873413,8.983539,40.14598540145985,2017-04-03,16500.0,411.0
1388,41.873232,8.982631,2.23728813559322,2017-04-03,16500.0,7375.0
1389,41.872914,8.982635,14.423076923076923,2017-04-03,16500.0,1144.0
1390,41.872769,8.982252,12.770897832817337,2017-04-03,16500.0,1292.0
1391,41.872529,8.981799,13.636363636363637,2017-04-03,16500.0,1210.0
1392,41.872495,8.982711,2.147039687703318,2017-04-03,16500.0,7685.0
1393,41.8728,8.983037,97.05882352941175,2017-04-03,16500.0,170.0
1394,41.874798,8.981051,12.741312741312742,2017-04-03,16500.0,1295.0
1395,41.940164,8.756899,2970.29702970297,2017-03-29,300000.0,101.0
1396,41.940164,8.756899,13953.488372093025,2017-03-29,300000.0,21.5
1397,41.497438,9.054601,40.0,2017-03-31,120000.0,3000.0
1398,42.143785,8.639335,1.2820512820512822,2017-03-29,1000.0,780.0
1399,42.23903,8.83943,14.92537313432836,2017-03-29,1000.0,67.0
1400,41.979793,8.807437,89.28571428571429,2017-04-10,125000.0,1400.0
1401,41.911603,8.711061,5340.416666666667,2017-03-09,128170.0,24.0
1402,42.067169,8.744886,3536.5853658536585,2017-03-30,145000.0,41.0
1403,42.125351,8.924932,490.1960784313725,2017-04-10,50000.0,102.0
1404,42.125442,8.924877,1111.111111111111,2017-04-10,50000.0,45.0
1405,42.125234,8.925119,82.23684210526316,2017-04-10,50000.0,608.0
1406,42.12514,8.925242,980.3921568627452,2017-04-10,50000.0,51.0
1407,42.12536,8.92482,543.4782608695652,2017-04-10,50000.0,92.0
1408,41.930817,8.738732,1500.0,2017-04-18,120000.0,80.0
1409,41.98759,8.90651,3105.2631578947367,2017-04-10,118000.0,38.0
1410,41.883573,8.795615,4530.620080629679,2017-04-11,236000.0,52.09
1411,41.985207,8.80085,2066.606428294824,2017-04-05,160100.0,77.47
1412,41.909107,8.717855,994.0357852882704,2017-04-13,25000.0,25.15
1413,41.946927,8.7724,3404.7619047619046,2017-03-30,143000.0,42.0
1414,41.867774,8.809287,651.21,2017-03-29,651210.0,1000.0
1415,41.867774,8.809287,4823.777777777777,2017-03-29,651210.0,135.0
1416,41.867774,8.809287,1440.7300884955753,2017-03-29,651210.0,452.0
1417,41.867774,8.809287,4823.777777777777,2017-03-29,651210.0,135.0
1418,41.910152,8.827568,1307.0528572175458,2017-03-14,250000.0,191.27
1419,41.946927,8.7724,3418.6046511627906,2017-03-30,147000.0,43.0
1420,41.931286,8.739454,1671.111111111111,2017-03-29,150400.0,90.0
1421,41.655712,9.349823,96.89922480620154,2017-03-29,100000.0,1032.0
1422,41.656174,9.349856,93.72071227741333,2017-03-29,100000.0,1067.0
1423,41.915544,8.722296,23250.0,2017-04-03,465000.0,20.0
1424,41.915544,8.722296,3875.0,2017-04-03,465000.0,120.0
1425,,,139.2203659506762,2017-03-27,175000.0,1257.0
1426,41.923188,8.841947,3352.9411764705883,2017-03-30,285000.0,85.0
1427,41.923183,8.841843,712.5,2017-03-30,285000.0,400.0
1428,41.950549,8.793383,2728.5714285714284,2017-03-30,191000.0,70.0
1429,41.919871,8.734524,4418.604651162791,2017-03-29,380000.0,86.0
1430,41.934689,8.746532,6097.5609756097565,2017-03-31,500000.0,82.0
1431,41.934689,8.746532,2941.176470588235,2017-03-31,500000.0,170.0
1432,41.885415,8.800678,5093.647177929638,2017-03-27,402500.0,79.02
1433,41.855764,9.388042,99.82174688057042,2017-04-13,224000.0,2244.0
1434,41.852968,9.399426,3277.777777777778,2017-04-14,118000.0,36.0
1435,41.699147,9.35313,3287.671232876712,2017-04-03,240000.0,73.0
1436,41.852968,9.399426,3018.5424752048293,2017-04-18,140000.0,46.38
1437,41.688426,9.355848,8562.5,2017-04-14,1370000.0,160.0
1438,41.688426,9.355848,8562.5,2017-04-14,1370000.0,160.0
1439,41.699147,9.35313,3718.75,2017-04-03,238000.0,64.0
1440,41.857692,9.398573,1645.9212015224773,2017-04-19,160000.0,97.21
1441,41.990307,8.840823,3465.3465346534654,2017-04-14,350000.0,101.0
1442,41.91949,8.735071,2000.0,2017-04-14,240000.0,120.0
1443,41.933072,8.738767,1127.7777777777778,2017-04-13,81200.0,72.0
1444,41.95194,8.808192,30.0,2017-04-14,104370.0,3479.0
1445,,,242.72093023255812,2017-04-14,104370.0,430.0
1446,,,33.12281815296731,2017-04-14,104370.0,3151.0
1447,41.952857,8.807375,311.55223880597015,2017-04-14,104370.0,335.0
1448,42.055557,8.934039,0.0051282051282051,2017-04-12,1.0,195.0
1449,42.055659,8.933815,0.0078125,2017-04-12,1.0,128.0
1450,42.055346,8.934,0.0175438596491228,2017-04-12,1.0,57.0
1451,42.054924,8.933995,0.001199040767386,2017-04-12,1.0,834.0
1452,42.055118,8.934161,0.0027548209366391,2017-04-12,1.0,363.0
1453,41.983036,8.769237,4111.111111111111,2017-04-12,370000.0,90.0
1454,41.92688,8.761372,3839.122486288848,2017-04-12,105000.0,27.35
1455,41.918497,8.733974,2338.709677419354,2017-04-12,145000.0,62.0
1456,41.90932,8.715235,5510.282776349614,2017-04-18,428700.0,77.8
1457,41.938785,8.739195,4251.872229863976,2017-04-13,278200.0,65.43
1458,41.65738,9.366644,1018.3299389002036,2017-04-13,500000.0,491.0
1459,41.657,9.366689,2293.577981651376,2017-04-13,500000.0,218.0
1460,41.656782,9.366395,330.03300330033005,2017-04-13,500000.0,1515.0
1461,41.656582,9.366352,1358.695652173913,2017-04-13,500000.0,368.0
1462,41.85573,9.401143,5292.0,2017-04-13,529200.0,100.0
1463,41.814884,9.021281,2727.2727272727275,2017-04-24,60000.0,22.0
1464,41.814845,9.021341,472.4409448818898,2017-04-24,60000.0,127.0
1465,41.752445,9.402062,4516.129032258064,2017-04-06,280000.0,62.0
1466,,,64.85849056603773,2017-04-07,27500.0,424.0
1467,,,67.73399014778325,2017-04-07,27500.0,406.0
1468,,,305.55555555555554,2017-04-07,27500.0,90.0
1469,,,305.55555555555554,2017-04-07,27500.0,90.0
1470,41.895436,8.813371,497.34667527437057,2017-03-28,770390.0,1549.0
1471,41.895436,8.813371,5240.748299319728,2017-03-28,770390.0,147.0
1472,41.89568,8.812874,156.17068720859518,2017-03-28,770390.0,4933.0
1473,41.890144,8.809714,4308.823529411765,2017-04-24,293000.0,68.0
1474,41.94044,8.750668,2000.0,2017-04-18,190000.0,95.0
1475,41.917151,8.738507,1318.1818181818182,2017-04-18,72500.0,55.0
1476,41.967126,8.712531,462.74,2017-04-11,23137.0,50.0
1477,41.967138,8.71257,16.597560975609756,2017-04-11,23137.0,1394.0
1478,41.9669,8.712697,33.92521994134897,2017-04-11,23137.0,682.0
1479,41.983422,8.720866,0.3739494440134471,2017-04-11,23137.0,61872.0
1480,41.706753,9.37768,104.3557168784029,2017-04-20,115000.0,1102.0
1481,41.706505,9.377499,950.413223140496,2017-04-20,115000.0,121.0
1482,41.706512,9.377355,3285.714285714286,2017-04-20,115000.0,35.0
1483,41.706599,9.377363,1385.5421686746988,2017-04-20,115000.0,83.0
1484,41.6212,9.010122,434.0,2017-04-19,434000.0,1000.0
1485,41.6212,9.010122,868.0,2017-04-19,434000.0,500.0
1486,41.6212,9.010122,2800.0,2017-04-19,434000.0,155.0
1487,41.6212,9.010122,2800.0,2017-04-19,434000.0,155.0
1488,41.938785,8.739195,6448.149840109639,2017-04-13,282300.0,43.78
1489,41.934052,8.735819,1081.081081081081,2017-04-04,80000.0,74.0
1490,41.909908,8.717268,3018.575851393189,2017-04-06,390000.0,129.2
1491,41.85646,8.796794,4950.495049504951,2017-04-06,290000.0,58.58
1492,42.028102,8.767062,152.449,2017-04-13,9146.94,60.0
1493,41.590277,9.278815,2666.6666666666665,2017-04-20,120000.0,45.0
1494,41.693261,9.386937,476.6031195840554,2017-04-12,1100000.0,2308.0
1495,41.692961,9.386931,313.2118451025057,2017-04-12,1100000.0,3512.0
1496,41.692961,9.386931,8730.15873015873,2017-04-12,1100000.0,126.0
1497,41.712216,9.17043,5.597014925373134,2017-04-14,1500.0,268.0
1498,41.585744,9.306435,632.3678001387925,2017-04-14,911242.0,1441.0
1499,41.585744,9.306435,1822.484,2017-04-14,911242.0,500.0
1500,41.585744,9.306435,11682.589743589744,2017-04-14,911242.0,78.0
1501,41.585744,9.306435,7593.683333333333,2017-04-14,911242.0,120.0
1502,41.585744,9.306435,7593.683333333333,2017-04-14,911242.0,120.0
1503,41.585744,9.306435,11682.589743589744,2017-04-14,911242.0,78.0
1504,41.585744,9.306435,632.3678001387925,2017-04-14,911242.0,1441.0
1505,41.585744,9.306435,1822.484,2017-04-14,911242.0,500.0
1506,41.595486,9.284581,7588.235294117647,2017-04-06,258000.0,34.0
1507,41.952751,8.774333,2560.9756097560976,2017-04-18,210000.0,82.0
1508,41.918789,8.736183,4071.34548274525,2017-04-27,105000.0,25.79
1509,41.858616,9.38705,0.1060094104272586,2017-04-26,3357.0,31667.0
1510,41.85711,9.385585,0.1226659845799685,2017-04-26,3357.0,27367.0
1511,41.909107,8.717855,5263.157894736842,2017-04-18,290000.0,55.1
1512,41.674378,8.903419,1781.7982456140353,2017-04-07,130000.0,72.96
1513,41.508667,9.153449,2980.1324503311257,2017-04-07,450000.0,151.0
1514,41.508667,9.153449,2980.1324503311257,2017-04-07,450000.0,151.0
1515,41.650729,9.192239,344.0860215053763,2017-04-20,160000.0,465.0
1516,41.65089,9.192226,3265.30612244898,2017-04-20,160000.0,49.0
1517,41.651401,9.195156,160.8234158893535,2017-04-20,5000.0,31.09
1518,41.543236,9.199487,538.3360522022839,2017-04-24,330000.0,613.0
1519,41.543378,9.199398,909.0909090909092,2017-04-24,330000.0,363.0
1520,42.051078,8.750716,2230.769230769231,2017-04-18,290000.0,130.0
1521,42.051078,8.750716,2230.769230769231,2017-04-18,290000.0,130.0
1522,41.887257,8.819078,310.81081081081084,2017-04-21,230000.0,740.0
1523,41.887257,8.819078,230.0,2017-04-21,230000.0,1000.0
1524,41.937071,8.754683,2641.509433962264,2017-04-18,140000.0,53.0
1525,41.904083,8.814779,199.203187250996,2017-04-21,150000.0,753.0
1526,41.904128,8.815047,2000.0,2017-04-21,150000.0,75.0
1527,41.591616,9.307249,5945.098039215686,2017-04-29,303200.0,51.0
1528,41.590372,9.277897,2432.720085145203,2017-04-27,160000.0,65.77
1529,41.919863,8.729858,2461.538461538461,2017-04-19,160000.0,65.0
1530,41.38676,9.182932,3227.2727272727275,2017-04-25,142000.0,44.0
1531,41.920842,8.733077,2340.0,2017-04-20,117000.0,50.0
1532,41.53351,9.284147,3367.6470588235293,2017-04-21,114500.0,34.0
1533,41.884209,8.793353,3425.3794266441823,2017-04-20,162500.0,47.44
1534,41.53351,9.284147,3385.294117647059,2017-04-21,115100.0,34.0
1535,41.976646,8.813419,4197.802197802198,2017-04-20,382000.0,91.0
1536,41.859394,8.804768,4000.0,2017-04-11,200000.0,50.0
1537,41.911291,8.714623,5190.771960958296,2017-04-11,117000.0,22.54
1538,41.612394,9.292885,6025.0,2017-04-07,783250.0,130.0
1539,41.612394,9.292885,6025.0,2017-04-07,783250.0,130.0
1540,41.676774,8.908485,3612.167300380228,2017-04-25,190000.0,52.6
1541,41.702664,9.123489,171.42857142857142,2017-04-25,6000.0,35.0
1542,41.695758,8.952249,0.925925925925926,2017-04-24,12000.0,12960.0
1543,41.694999,8.954225,0.4104669061056952,2017-04-24,12000.0,29235.0
1544,41.695109,8.95376,480.0,2017-04-24,12000.0,25.0
1545,41.693891,8.917127,3072.093023255814,2017-04-10,132100.0,43.0
1546,41.671134,8.899275,2973.684210526316,2017-04-13,113000.0,38.0
1547,41.67109,8.899298,1822.5806451612905,2017-04-13,113000.0,62.0
1548,41.676774,8.908485,4249.046132500867,2017-04-14,245000.0,57.66
1549,41.595412,9.207449,80.35714285714286,2017-04-07,135000.0,1680.0
1550,41.696849,9.06386,12.93103448275862,2017-04-18,30000.0,2320.0
1551,41.617925,8.972437,650.0,2017-04-13,13000.0,20.0
1552,41.385991,9.181951,1241.758241758242,2017-04-10,113000.0,91.0
1553,41.672653,8.901639,2725.631768953069,2017-04-20,226500.0,83.1
1554,41.852968,9.399426,3008.8115194498173,2017-04-24,140000.0,46.53
1555,41.627673,9.293258,4.819277108433735,2017-04-21,400.0,83.0
1556,41.70351,9.35274,223.1237322515213,2017-04-13,110000.0,493.0
1557,41.70347,9.35317,56.29477993858751,2017-04-13,110000.0,1954.0
1558,41.954591,8.783255,2405.218100285365,2017-04-05,177000.0,73.59
1559,41.699147,9.35313,3266.6666666666665,2017-03-14,147000.0,45.0
1560,42.233433,8.802996,13.75,2017-04-18,2200.0,160.0
1561,41.908297,8.67752,6750.0,2017-04-04,243000.0,36.0
1562,41.919729,8.737113,1232.394366197183,2017-04-13,175000.0,142.0
1563,41.960691,8.798489,827.0676691729324,2017-04-12,110000.0,133.0
1564,41.960832,8.798386,105.76923076923076,2017-04-12,110000.0,1040.0
1565,41.960686,8.798613,3928.571428571429,2017-04-12,110000.0,28.0
1566,41.960701,8.798725,303.030303030303,2017-04-12,110000.0,363.0
1567,41.955629,8.77309,4006.849315068493,2017-04-04,585000.0,146.0
1568,41.955629,8.77309,4006.849315068493,2017-04-04,585000.0,146.0
1569,41.939005,8.749004,2858.695652173913,2017-04-05,131500.0,46.0
1570,41.917211,8.736742,4861.111111111111,2017-04-06,875000.0,180.0
1571,41.946927,8.7724,3404.7619047619046,2017-04-07,143000.0,42.0
1572,41.98374,8.803873,47.90419161676647,2017-04-18,48000.0,1002.0
1573,41.581313,9.275852,3281.5660685154976,2017-04-07,100580.0,30.65
1574,41.706428,9.003933,9.487666034155598,2017-04-24,5000.0,527.0
1575,41.870024,8.813507,254.36046511627907,2017-04-13,350000.0,1376.0
1576,41.975998,8.744453,94.33962264150944,2017-04-13,15000.0,159.0
1577,41.975828,8.744847,142.85714285714286,2017-04-13,15000.0,105.0
1578,41.9758,8.745052,166.66666666666666,2017-04-13,15000.0,90.0
1579,41.977117,8.745358,16.853932584269664,2017-04-13,15000.0,890.0
1580,41.843166,8.771878,1504.0,2017-04-14,451200.0,300.0
1581,41.843166,8.771878,1504.0,2017-04-14,451200.0,300.0
1582,41.404741,9.184579,481.1594202898551,2017-04-12,166000.0,345.0
1583,41.40447,9.184729,57.340241796200345,2017-04-12,166000.0,2895.0
1584,41.638874,8.86542,112.14953271028035,2017-04-14,180000.0,1605.0
1585,41.63874,8.865272,1011.2359550561798,2017-04-14,180000.0,178.0
1586,41.408135,9.165985,149.7005988023952,2017-04-26,550000.0,3674.0
1587,41.697232,9.063841,219.78021978021977,2017-04-18,40000.0,182.0
1588,41.69728,9.063866,1142.857142857143,2017-04-18,40000.0,35.0
1589,42.152154,8.644528,0.6266754865438847,2017-04-19,18000.0,28723.0
1590,41.652406,9.361969,7647.058823529412,2017-04-21,1300000.0,170.0
1591,41.652406,9.361969,7647.058823529412,2017-04-21,1300000.0,170.0
1592,41.387915,9.166917,1123.5955056179776,2017-04-20,1000000.0,890.0
1593,41.387811,9.166804,3571.428571428572,2017-04-20,1000000.0,280.0
1594,41.388017,9.166701,2222.222222222222,2017-04-20,1000000.0,450.0
1595,41.388022,9.166575,1189.0606420927468,2017-04-20,1000000.0,841.0
1596,41.508791,9.231875,1000.0,2017-03-20,72000.0,72.0
1597,41.508913,9.232059,189.47368421052636,2017-03-20,72000.0,380.0
1598,41.509065,9.232301,284.5849802371541,2017-03-20,72000.0,253.0
1599,41.509015,9.231907,126.7605633802817,2017-03-20,72000.0,568.0
1600,42.177194,8.813046,2142.8571428571427,2017-04-14,45000.0,21.0
1601,42.177588,8.811824,77.85467128027682,2017-04-14,45000.0,578.0
1602,42.177253,8.812772,21.634615384615383,2017-04-14,45000.0,2080.0
1603,42.177103,8.811947,204.54545454545453,2017-04-14,45000.0,220.0
1604,41.935042,8.735629,882.3529411764706,2017-04-19,90000.0,102.0
1605,41.887402,8.799602,694.8933419521654,2017-04-27,1075000.0,1547.0
1606,41.950549,8.793383,2666.6666666666665,2017-04-14,192000.0,72.0
1607,41.950549,8.793383,2875.0,2017-04-14,230000.0,80.0
1608,42.137149,8.601297,3769.230769230769,2017-04-14,490000.0,130.0
1609,41.911603,8.711061,5211.538461538462,2017-04-27,135500.0,26.0
1610,41.848975,8.788194,4261.9047619047615,2017-04-26,179000.0,42.0
1611,41.909911,8.68242,3939.39393939394,2017-04-26,130000.0,33.0
1612,41.928338,8.73056,2233.42939481268,2017-04-12,155000.0,69.4
1613,41.38676,9.182932,3818.181818181818,2017-04-06,210000.0,55.0
1614,,,56.7986230636833,2017-04-19,165000.0,2905.0
1615,41.910209,8.702319,3631.578947368421,2017-04-19,138000.0,38.0
1616,41.955619,8.765668,3155.2204556630063,2017-04-20,385000.0,122.02
1617,41.926221,8.735823,2873.333333333333,2017-04-19,258600.0,90.0
1618,41.923458,8.822139,2712.4773960217,2017-04-20,150000.0,55.3
1619,41.975505,8.972627,714.2857142857143,2017-04-18,40000.0,56.0
1620,41.975505,8.972627,1739.1304347826087,2017-04-18,40000.0,23.0
1621,41.920793,8.73771,4407.537527946343,2017-04-04,138000.0,31.31
1622,41.870744,8.999729,2009.499451954695,2017-04-13,110000.0,54.74
1623,41.913813,8.724659,2181.150269773849,2017-04-11,190000.0,87.11
1624,41.586078,9.277884,367.3469387755102,2017-04-14,18000.0,49.0
1625,41.931045,8.739252,1342.7734375,2017-04-13,110000.0,81.92
1626,42.039873,8.975181,28.06451612903226,2017-05-02,870.0,31.0
1627,41.768239,9.393286,138.0735573874445,2017-04-24,217742.0,1577.0
1628,41.769096,9.390619,2721.775,2017-04-24,217742.0,80.0
1629,41.768817,9.391518,20.664515516750495,2017-04-24,217742.0,10537.0
1630,41.769751,9.391063,243.5592841163311,2017-04-24,217742.0,894.0
1631,41.768922,9.391383,56.40984455958549,2017-04-24,217742.0,3860.0
1632,41.760383,9.194677,142.04545454545453,2017-04-25,125000.0,880.0
1633,41.759271,9.194185,16.108247422680414,2017-04-25,125000.0,7760.0
1634,41.756065,9.19386,1689.1891891891892,2017-04-25,125000.0,74.0
1635,41.756065,9.19386,1689.1891891891892,2017-04-25,125000.0,74.0
1636,41.758787,9.190225,64.46621970087674,2017-04-25,125000.0,1939.0
1637,41.598337,9.268254,100.0,2017-04-25,160000.0,1600.0
1638,41.698585,8.90651,71.25307125307125,2017-04-14,145000.0,2035.0
1639,41.38676,9.182932,3181.818181818182,2017-04-25,140000.0,44.0
1640,41.537956,9.279899,5245.213742460005,2017-03-22,200000.0,38.13
1641,42.323324,8.630924,17.0,2017-03-29,5100.0,300.0
1642,41.918971,8.734748,1500.0,2017-04-14,90000.0,60.0
1643,41.909107,8.717855,4689.78102189781,2017-04-20,257000.0,54.8
1644,41.909107,8.717855,7787.878787878788,2017-04-20,257000.0,33.0
1645,41.932224,8.739654,2135.1714862138533,2017-04-20,127000.0,59.48
1646,41.890144,8.809714,416.6666666666667,2017-05-05,20000.0,48.0
1647,42.094581,8.712522,3515.7894736842104,2017-05-02,267200.0,76.0
1648,41.638713,9.340278,3600.0,2017-04-26,270000.0,75.0
1649,41.534109,9.276476,6379.62962962963,2017-04-28,344500.0,54.0
1650,41.933183,8.739312,3009.7087378640776,2017-05-04,310000.0,103.0
1651,41.921502,8.82243,4109.375,2017-05-05,131500.0,32.0
1652,41.979775,8.804369,3245.0,2017-04-14,259600.0,80.0
1653,41.618628,9.298886,4859.154929577465,2017-04-26,690000.0,142.0
1654,41.938662,8.818023,3.299725022914757,2017-04-19,18000.0,5455.0
1655,41.386379,9.15747,5380.952380952381,2017-04-04,339000.0,63.0
1656,42.162161,8.612465,272.020725388601,2017-04-18,105000.0,386.0
1657,42.162469,8.612589,76.97947214076247,2017-04-18,105000.0,1364.0
1658,42.257954,8.743059,2843.75,2017-04-03,250250.0,88.0
1659,42.257892,8.743174,1405.8988764044943,2017-04-03,250250.0,178.0
1660,42.257803,8.743244,2502.5,2017-04-03,250250.0,100.0
1661,42.257761,8.743134,575.2873563218391,2017-04-03,250250.0,435.0
1662,42.115711,8.687995,379.6203796203796,2017-04-18,380000.0,1001.0
1663,42.116028,8.687036,187.00787401574803,2017-04-18,380000.0,2032.0
1664,,,2135.71497912824,2017-04-13,220000.0,103.01
1665,41.994836,8.867605,79.84031936127745,2017-03-23,120000.0,1503.0
1666,42.118425,8.685534,5074.95967359332,2017-03-27,534850.0,105.39
1667,42.178009,8.811984,21.37404580152672,2017-04-20,28000.0,1310.0
1668,42.177588,8.811824,48.44290657439446,2017-04-20,28000.0,578.0
1669,42.177103,8.811947,127.27272727272728,2017-04-20,28000.0,220.0
1670,41.916031,8.729385,3107.1428571428573,2017-03-14,217500.0,70.0
1671,42.115939,8.690089,4608.294930875576,2017-03-16,160000.0,34.72
1672,42.114417,8.69827,3184.560975609756,2017-04-13,261134.0,82.0
1673,42.09231,8.712186,1068.702290076336,2017-04-10,700000.0,655.0
1674,42.09231,8.712186,5833.333333333333,2017-04-10,700000.0,120.0
1675,42.09231,8.712186,5833.333333333333,2017-04-10,700000.0,120.0
1676,42.09231,8.712186,700.0,2017-04-10,700000.0,1000.0
1677,41.386082,9.181535,130.12895662368112,2017-04-14,111000.0,853.0
1678,41.385706,9.183111,125.82056892778994,2017-04-26,115000.0,914.0
1679,41.386842,9.182283,128.7793952967525,2017-04-18,115000.0,893.0
1680,41.913008,8.722424,816.3265306122449,2017-04-24,40000.0,49.0
1681,41.676774,8.908485,6216.216216216216,2017-04-25,230000.0,37.0
1682,41.848975,8.788194,4542.857142857143,2017-04-26,159000.0,35.0
1683,41.697607,9.000293,520.0,2017-04-24,65000.0,125.0
1684,41.697738,9.000209,361.1111111111111,2017-04-24,65000.0,180.0
1685,41.686204,9.373866,106142.82105263158,2017-04-28,20167136.0,190.0
1686,41.686204,9.373866,106142.82105263158,2017-04-28,20167136.0,190.0
1687,41.686204,9.373866,22969.40318906606,2017-04-28,20167136.0,878.0
1688,41.686204,9.373866,13444.757333333331,2017-04-28,20167136.0,1500.0
1689,41.942743,8.921736,246.78111587982832,2017-05-03,57500.0,233.0
1690,41.942616,8.921945,309.13978494623655,2017-05-03,57500.0,186.0
1691,41.942837,8.921813,183.70607028753997,2017-05-03,57500.0,313.0
1692,41.94267,8.922036,140.9313725490196,2017-05-03,57500.0,408.0
1693,41.608138,9.2786,3068.9713607863077,2017-05-03,181100.0,59.01
1694,42.049409,8.749559,2500.0,2017-05-04,100000.0,40.0
1695,41.749739,9.171081,1200.0,2017-04-21,30000.0,25.0
1696,41.752877,9.110165,53.333333333333336,2017-02-09,60000.0,1125.0
1697,41.752727,9.109949,750.0,2017-02-09,60000.0,80.0
1698,41.752701,9.11005,659.3406593406594,2017-02-09,60000.0,91.0
1699,41.695908,9.388524,31.260162601626018,2017-05-04,15380.0,492.0
1700,41.728919,8.793382,3112.6202603282395,2017-04-21,110000.0,35.34
1701,41.885816,8.811571,3008.6580086580084,2017-04-19,139000.0,46.2
